prior,run,seed,iteration,log_X,order,symmetry,ising
cppn,0,42,0,0.0,0.0,0.472265625,0.9758064516129032
cppn,0,42,1,-0.02,0.0,0.753125,0.9783266129032258
cppn,0,42,2,-0.04,0.0,1.0,1.0
cppn,0,42,3,-0.06,0.0,0.95625,0.9879032258064516
cppn,0,42,4,-0.08,0.0,1.0,1.0
cppn,0,42,5,-0.1,0.0,0.503125,0.9758064516129032
cppn,0,42,6,-0.12,0.0,0.89453125,0.9576612903225806
cppn,0,42,7,-0.14,0.0,1.0,1.0
cppn,0,42,8,-0.16,0.0,1.0,1.0
cppn,0,42,9,-0.18,0.0,0.582421875,0.9798387096774194
cppn,0,42,10,-0.2,0.0,1.0,1.0
cppn,0,42,11,-0.22,0.0,0.503515625,0.9763104838709677
cppn,0,42,12,-0.24,0.0,0.6140625,0.9808467741935484
cppn,0,42,13,-0.26,0.0,0.48515625,0.9747983870967742
cppn,0,42,14,-0.28,0.0,1.0,1.0
cppn,0,42,15,-0.3,0.0,1.0,1.0
cppn,0,42,16,-0.32,0.0,0.347265625,0.970766129032258
cppn,0,42,17,-0.34,0.0,1.0,1.0
cppn,0,42,18,-0.36,0.0,1.0,1.0
cppn,0,42,19,-0.38,0.0,0.915234375,0.9884072580645161
cppn,0,42,20,-0.4,0.0,0.7390625,0.9783266129032258
cppn,0,42,21,-0.42,0.0,0.6125,0.970766129032258
cppn,0,42,22,-0.44,0.0,0.5984375,0.9803427419354839
cppn,0,42,23,-0.46,0.0,0.530078125,0.9783266129032258
cppn,0,42,24,-0.48,0.0,0.71953125,0.9788306451612903
cppn,0,42,25,-0.5,0.0,0.750390625,0.982358870967742
cppn,0,42,26,-0.52,0.0,1.0,1.0
cppn,0,42,27,-0.54,0.0,1.0,1.0
cppn,0,42,28,-0.56,0.0,0.92890625,0.9909274193548387
cppn,0,42,29,-0.58,0.0,1.0,1.0
cppn,0,42,30,-0.6,0.0,0.968359375,0.9929435483870968
cppn,0,42,31,-0.62,0.0,0.572265625,0.9763104838709677
cppn,0,42,32,-0.64,0.0,0.96875,0.9944556451612903
cppn,0,42,33,-0.66,0.0,0.882421875,0.9889112903225806
cppn,0,42,34,-0.68,0.0,1.0,1.0
cppn,0,42,35,-0.7,0.0,0.54140625,0.9763104838709677
cppn,0,42,36,-0.72,0.0,0.53984375,0.9798387096774194
cppn,0,42,37,-0.74,0.0,1.0,1.0
cppn,0,42,38,-0.76,0.0,1.0,1.0
cppn,0,42,39,-0.78,0.0,1.0,1.0
cppn,0,42,40,-0.8,0.0,0.483203125,0.9753024193548387
cppn,0,42,41,-0.82,0.0,1.0,1.0
cppn,0,42,42,-0.84,0.0,0.968359375,0.9949596774193548
cppn,0,42,43,-0.86,0.0,1.0,1.0
cppn,0,42,44,-0.88,0.0,0.655078125,0.9753024193548387
cppn,0,42,45,-0.9,0.0,0.509375,0.9768145161290323
cppn,0,42,46,-0.92,0.0,0.504296875,0.982358870967742
cppn,0,42,47,-0.94,0.0,0.48515625,0.9712701612903225
cppn,0,42,48,-0.96,0.0,1.0,1.0
cppn,0,42,49,-0.98,0.0,0.69453125,0.9758064516129032
cppn,0,42,50,-1.0,0.0,0.463671875,0.9753024193548387
cppn,0,42,51,-1.02,0.0,1.0,1.0
cppn,0,42,52,-1.04,0.0,0.865625,0.9884072580645161
cppn,0,42,53,-1.06,0.0,0.854296875,0.9873991935483871
cppn,0,42,54,-1.08,0.0,0.725390625,0.9808467741935484
cppn,0,42,55,-1.1,0.0,0.992578125,0.9909274193548387
cppn,0,42,56,-1.12,0.0,0.6203125,0.9803427419354839
cppn,0,42,57,-1.14,0.0,0.587890625,0.9727822580645161
cppn,0,42,58,-1.16,0.0,0.93359375,0.9919354838709677
cppn,0,42,59,-1.18,0.0,0.4375,0.9798387096774194
cppn,0,42,60,-1.2,0.0,0.896484375,0.9909274193548387
cppn,0,42,61,-1.22,0.0,1.0,1.0
cppn,0,42,62,-1.24,0.0,0.63515625,0.9813508064516129
cppn,0,42,63,-1.26,0.0,1.0,1.0
cppn,0,42,64,-1.28,0.0,0.5875,0.9753024193548387
cppn,0,42,65,-1.3,0.0,1.0,1.0
