prior,run,seed,iteration,log_X,order,symmetry,ising
uniform,8,50,0,0.0,0.0,0.499609375,0.5040322580645161
uniform,8,50,1,-0.02,0.0,0.52109375,0.5186491935483871
uniform,8,50,2,-0.04,0.0,0.48671875,0.5025201612903226
uniform,8,50,3,-0.06,0.0,0.5,0.5045362903225806
uniform,8,50,4,-0.08,0.0,0.513671875,0.483366935483871
uniform,8,50,5,-0.1,0.0,0.516015625,0.4939516129032258
uniform,8,50,6,-0.12,0.0,0.506640625,0.4949596774193548
uniform,8,50,7,-0.14,0.0,0.509375,0.5040322580645161
uniform,8,50,8,-0.16,0.0,0.503515625,0.5025201612903226
uniform,8,50,9,-0.18,0.0,0.496484375,0.4732862903225806
uniform,8,50,10,-0.2,0.0,0.523046875,0.5141129032258065
uniform,8,50,11,-0.22,0.0,0.514453125,0.5206653225806451
uniform,8,50,12,-0.24,0.0,0.497265625,0.4848790322580645
uniform,8,50,13,-0.26,0.0,0.49296875,0.5055443548387096
uniform,8,50,14,-0.28,0.0,0.4875,0.4848790322580645
uniform,8,50,15,-0.3,0.0,0.496484375,0.4732862903225806
uniform,8,50,16,-0.32,0.0,0.52265625,0.5005040322580645
uniform,8,50,17,-0.34,0.0,0.510546875,0.5
uniform,8,50,18,-0.36,0.0,0.499609375,0.5110887096774194
uniform,8,50,19,-0.38,0.0,0.510546875,0.5
uniform,8,50,20,-0.4,0.0,0.514453125,0.5206653225806451
uniform,8,50,21,-0.42,0.0,0.497265625,0.4848790322580645
uniform,8,50,22,-0.44,0.0,0.50078125,0.5070564516129032
uniform,8,50,23,-0.46,0.0,0.4890625,0.484375
uniform,8,50,24,-0.48,0.0,0.503515625,0.5025201612903226
uniform,8,50,25,-0.5,0.0,0.5,0.4934475806451613
uniform,8,50,26,-0.52,0.0,0.5,0.4934475806451613
uniform,8,50,27,-0.54,0.0,0.48359375,0.5141129032258065
uniform,8,50,28,-0.56,0.0,0.513671875,0.483366935483871
