prior,run,seed,iteration,log_X,order,symmetry,ising
dsl,2,44,0,0.0,0.0,0.4,0.9838709677419355
dsl,2,44,1,-0.02,0.0,1.0,1.0
dsl,2,44,2,-0.04,0.0,1.0,1.0
dsl,2,44,3,-0.06,0.0,0.8,0.967741935483871
dsl,2,44,4,-0.08,0.0,0.56640625,0.9546370967741935
dsl,2,44,5,-0.1,0.0,0.728125,0.9838709677419355
dsl,2,44,6,-0.12,0.0,0.4,0.9838709677419355
dsl,2,44,7,-0.14,0.0,0.4,0.9838709677419355
dsl,2,44,8,-0.16,0.0,0.5,0.9838709677419355
dsl,2,44,9,-0.18,0.0,0.4,0.9838709677419355
dsl,2,44,10,-0.2,0.0,1.0,1.0
dsl,2,44,11,-0.22,0.0,0.4,0.9838709677419355
dsl,2,44,12,-0.24,0.0,1.0,1.0
dsl,2,44,13,-0.26,0.0,1.0,1.0
dsl,2,44,14,-0.28,0.0,0.55234375,0.967741935483871
dsl,2,44,15,-0.3,0.0,0.8265625,0.969758064516129
dsl,2,44,16,-0.32,0.0,0.4,0.9838709677419355
dsl,2,44,17,-0.34,0.0,0.4,0.9838709677419355
dsl,2,44,18,-0.36,0.0,0.4,0.9838709677419355
dsl,2,44,19,-0.38,0.0,0.4,0.9838709677419355
dsl,2,44,20,-0.4,0.0,0.4,0.9838709677419355
dsl,2,44,21,-0.42,0.0,0.4,0.9838709677419355
dsl,2,44,22,-0.44,0.0,0.8,0.967741935483871
dsl,2,44,23,-0.46,0.0,1.0,1.0
dsl,2,44,24,-0.48,7.4364124293737285e-06,1.0,1.0
dsl,2,44,25,-0.5,7.4364124293737285e-06,1.0,1.0
dsl,2,44,26,-0.52,7.4364124293737285e-06,1.0,1.0
dsl,2,44,27,-0.54,7.4364124293737285e-06,1.0,1.0
dsl,2,44,28,-0.56,7.4364124293737285e-06,1.0,1.0
dsl,2,44,29,-0.58,7.4364124293737285e-06,1.0,1.0
dsl,2,44,30,-0.6,7.4364124293737285e-06,1.0,1.0
