prior,iteration,log_X,order_mean,order_std,order_q16,order_q50,order_q84,symmetry_mean,symmetry_std,symmetry_q16,symmetry_q50,symmetry_q84,ising_mean,ising_std,ising_q16,ising_q50,ising_q84,n_runs
dsl,10,-0.22,0.004223947097157863,6.589839582096113e-05,0.004147380080290953,0.004274991775069136,0.004274991775069136,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10
dsl,11,-0.24,0.004236708266635682,6.164230487501307e-05,0.004147380080290953,0.004274991775069136,0.004274991775069136,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10
dsl,12,-0.26,0.004262230605591317,4.035436115732754e-05,0.004274991775069136,0.004274991775069136,0.004274991775069136,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10
dsl,13,-0.28,0.004274991775069137,9.14279549108516e-19,0.004274991775069136,0.004274991775069136,0.004274991775069136,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10
dsl,14,-0.3,0.004274991775069137,9.14279549108516e-19,0.004274991775069136,0.004274991775069136,0.004274991775069136,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10
dsl,15,-0.32,0.004274991775069137,9.14279549108516e-19,0.004274991775069136,0.004274991775069136,0.004274991775069136,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10
dsl,16,-0.34,0.004274991775069137,9.14279549108516e-19,0.004274991775069136,0.004274991775069136,0.004274991775069136,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10
dsl,17,-0.36,0.004274991775069137,9.14279549108516e-19,0.004274991775069136,0.004274991775069136,0.004274991775069136,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10
dsl,18,-0.38,0.004274991775069137,9.14279549108516e-19,0.004274991775069136,0.004274991775069136,0.004274991775069136,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10
dsl,19,-0.4,0.004274991775069137,9.14279549108516e-19,0.004274991775069136,0.004274991775069136,0.004274991775069136,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10
dsl,20,-0.42,0.004274991775069137,9.14279549108516e-19,0.004274991775069136,0.004274991775069136,0.004274991775069136,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10
dsl,21,-0.44,0.004274991775069137,9.14279549108516e-19,0.004274991775069136,0.004274991775069136,0.004274991775069136,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10
dsl,22,-0.46,0.004274991775069137,9.14279549108516e-19,0.004274991775069136,0.004274991775069136,0.004274991775069136,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10
dsl,23,-0.48,0.004274991775069137,9.14279549108516e-19,0.004274991775069136,0.004274991775069136,0.004274991775069136,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10
dsl,24,-0.5,0.004274991775069137,9.14279549108516e-19,0.004274991775069136,0.004274991775069136,0.004274991775069136,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10
dsl,25,-0.52,0.004274991775069137,9.14279549108516e-19,0.004274991775069136,0.004274991775069136,0.004274991775069136,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10
dsl,26,-0.54,0.004274991775069137,9.14279549108516e-19,0.004274991775069136,0.004274991775069136,0.004274991775069136,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10
dsl,27,-0.56,0.007114906693149015,0.008980599502222911,0.004274991775069136,0.004274991775069136,0.004274991775069136,0.96,0.12649110640673517,1.0,1.0,1.0,0.9983870967741936,0.005100447838981253,1.0,1.0,1.0,10
dsl,28,-0.58,0.00765779527044608,0.010697363922170012,0.004274991775069136,0.004274991775069136,0.004274991775069136,0.9578125,0.1334085887883535,1.0,1.0,1.0,0.9983870967741936,0.005100447838981253,1.0,1.0,1.0,10
dsl,29,-0.6,0.007944074714059338,0.01063489980460093,0.004274991775069136,0.004274991775069136,0.00587815665930338,0.9575781250000001,0.1333282724055789,0.9986875000000001,1.0,1.0,0.9981854838709678,0.005069360797216691,0.9988709677419355,1.0,1.0,10
