prior,run,seed,iteration,log_X,order,symmetry,ising
uniform,3,45,0,-0.02,2.342909135709828e-06,0.491796875,0.4742943548387097
uniform,3,45,1,-0.04,3.87161529182498e-06,0.49296875,0.4798387096774194
uniform,3,45,2,-0.06,3.91989437488586e-06,0.500390625,0.4808467741935484
uniform,3,45,3,-0.08,4.100349420672742e-06,0.503125,0.483366935483871
uniform,3,45,4,-0.1,4.283437005160403e-06,0.501171875,0.48235887096774194
uniform,3,45,5,-0.12,4.7068536029002645e-06,0.51953125,0.48588709677419356
uniform,3,45,6,-0.14,5.08929713075283e-06,0.494140625,0.483366935483871
uniform,3,45,7,-0.16,6.589659771506433e-06,0.49296875,0.48235887096774194
uniform,3,45,8,-0.18,7.020265348068366e-06,0.494921875,0.48538306451612906
uniform,3,45,9,-0.2,7.389194032316231e-06,0.487109375,0.4899193548387097
uniform,3,45,10,-0.22,7.411662289984566e-06,0.5125,0.4894153225806452
uniform,3,45,11,-0.24,7.474820218938307e-06,0.499609375,0.4934475806451613
uniform,3,45,12,-0.26,7.577948717217148e-06,0.50546875,0.48588709677419356
uniform,3,45,13,-0.28,8.11032367453673e-06,0.509375,0.4934475806451613
uniform,3,45,14,-0.3,8.565821616070179e-06,0.499609375,0.4944556451612903
uniform,3,45,15,-0.32,8.571859325812649e-06,0.49765625,0.4939516129032258
uniform,3,45,16,-0.34,9.07427952854495e-06,0.5234375,0.4944556451612903
uniform,3,45,17,-0.36,9.78407137689951e-06,0.4984375,0.4884072580645161
uniform,3,45,18,-0.38,9.872884438711131e-06,0.50078125,0.4934475806451613
uniform,3,45,19,-0.4,1.0198176454588237e-05,0.5078125,0.4939516129032258
uniform,3,45,20,-0.42,1.0426352186944233e-05,0.508203125,0.49143145161290325
uniform,3,45,21,-0.44,1.1246696222460953e-05,0.501171875,0.4909274193548387
uniform,3,45,22,-0.46,1.1338934954402515e-05,0.493359375,0.49243951612903225
uniform,3,45,23,-0.48,1.179106063080454e-05,0.50390625,0.4954637096774194
uniform,3,45,24,-0.5,1.2118608508003673e-05,0.491015625,0.49143145161290325
uniform,3,45,25,-0.52,1.2805036035658161e-05,0.493359375,0.48689516129032256
uniform,3,45,26,-0.54,1.2904938939789745e-05,0.499609375,0.4949596774193548
uniform,3,45,27,-0.56,1.2932332091958327e-05,0.48984375,0.49747983870967744
uniform,3,45,28,-0.58,1.3469385654580605e-05,0.51875,0.49798387096774194
uniform,3,45,29,-0.6,1.3730045911804646e-05,0.498828125,0.4994959677419355
