prior,run,seed,iteration,log_X,order,symmetry,ising
dsl,7,49,0,-0.02,0.004147380080290953,1.0,1.0
dsl,7,49,1,-0.04,0.004147380080290953,1.0,1.0
dsl,7,49,2,-0.06,0.004147380080290953,1.0,1.0
dsl,7,49,3,-0.08,0.004147380080290953,1.0,1.0
dsl,7,49,4,-0.1,0.004147380080290953,1.0,1.0
dsl,7,49,5,-0.12,0.004147380080290953,1.0,1.0
dsl,7,49,6,-0.14,0.004147380080290953,1.0,1.0
dsl,7,49,7,-0.16,0.004147380080290953,1.0,1.0
dsl,7,49,8,-0.18,0.004147380080290953,1.0,1.0
dsl,7,49,9,-0.2,0.004274991775069136,1.0,1.0
dsl,7,49,10,-0.22,0.004274991775069136,1.0,1.0
dsl,7,49,11,-0.24,0.004274991775069136,1.0,1.0
dsl,7,49,12,-0.26,0.004274991775069136,1.0,1.0
dsl,7,49,13,-0.28,0.004274991775069136,1.0,1.0
dsl,7,49,14,-0.3,0.004274991775069136,1.0,1.0
dsl,7,49,15,-0.32,0.004274991775069136,1.0,1.0
dsl,7,49,16,-0.34,0.004274991775069136,1.0,1.0
dsl,7,49,17,-0.36,0.004274991775069136,1.0,1.0
dsl,7,49,18,-0.38,0.004274991775069136,1.0,1.0
dsl,7,49,19,-0.4,0.004274991775069136,1.0,1.0
dsl,7,49,20,-0.42,0.004274991775069136,1.0,1.0
dsl,7,49,21,-0.44,0.004274991775069136,1.0,1.0
dsl,7,49,22,-0.46,0.004274991775069136,1.0,1.0
dsl,7,49,23,-0.48,0.004274991775069136,1.0,1.0
dsl,7,49,24,-0.5,0.004274991775069136,1.0,1.0
dsl,7,49,25,-0.52,0.004274991775069136,1.0,1.0
dsl,7,49,26,-0.54,0.004274991775069136,1.0,1.0
dsl,7,49,27,-0.56,0.004274991775069136,1.0,1.0
dsl,7,49,28,-0.58,0.004274991775069136,1.0,1.0
dsl,7,49,29,-0.6,0.004274991775069136,1.0,1.0
dsl,7,49,30,-0.62,0.004274991775069136,1.0,1.0
dsl,7,49,31,-0.64,0.004274991775069136,1.0,1.0
dsl,7,49,32,-0.66,0.004274991775069136,1.0,1.0
dsl,7,49,33,-0.68,0.015859612876018458,0.85703125,0.9838709677419355
dsl,7,49,34,-0.7,0.03439383258512412,0.5,0.9838709677419355
dsl,7,49,35,-0.72,0.03611352421438033,0.6,0.9838709677419355
dsl,7,49,36,-0.74,0.048199966938304584,0.4,0.9838709677419355
dsl,7,49,37,-0.76,0.048199966938304584,0.4,0.9838709677419355
dsl,7,49,38,-0.78,0.048199966938304584,0.4,0.9838709677419355
dsl,7,49,39,-0.8,0.048199966938304584,0.4,0.9838709677419355
dsl,7,49,40,-0.82,0.048199966938304584,0.4,0.9838709677419355
dsl,7,49,41,-0.84,0.048199966938304584,0.4,0.9838709677419355
dsl,7,49,42,-0.86,0.048199966938304584,0.4,0.9838709677419355
dsl,7,49,43,-0.88,0.048199966938304584,0.4,0.9838709677419355
dsl,7,49,44,-0.9,0.048199966938304584,0.4,0.9838709677419355
