prior,run,seed,iteration,log_X,order,symmetry,ising
uniform,0,42,0,-0.02,2.948001852097348e-06,0.499609375,0.47681451612903225
uniform,0,42,1,-0.04,3.27146111628139e-06,0.512890625,0.4798387096774194
uniform,0,42,2,-0.06,3.577339329890056e-06,0.501953125,0.4798387096774194
uniform,0,42,3,-0.08,3.5934233149381435e-06,0.506640625,0.47731854838709675
uniform,0,42,4,-0.1,4.692477752577334e-06,0.507421875,0.4798387096774194
uniform,0,42,5,-0.12,5.321218641892028e-06,0.484765625,0.48538306451612906
uniform,0,42,6,-0.14,6.0509387845991005e-06,0.51640625,0.4879032258064516
uniform,0,42,7,-0.16,6.140467890591167e-06,0.503515625,0.4813508064516129
uniform,0,42,8,-0.18,6.274734028221139e-06,0.495703125,0.4909274193548387
uniform,0,42,9,-0.2,7.177350327839829e-06,0.4859375,0.4944556451612903
uniform,0,42,10,-0.22,8.043977792692084e-06,0.510546875,0.4889112903225806
uniform,0,42,11,-0.24,8.208998508063675e-06,0.49296875,0.4879032258064516
uniform,0,42,12,-0.26,8.252243971872256e-06,0.5015625,0.48538306451612906
uniform,0,42,13,-0.28,1.0376912045372241e-05,0.498046875,0.4939516129032258
uniform,0,42,14,-0.3,1.058160167883226e-05,0.50703125,0.4959677419354839
uniform,0,42,15,-0.32,1.0863368210346557e-05,0.503515625,0.4894153225806452
uniform,0,42,16,-0.34,1.1246992121031414e-05,0.49609375,0.4969758064516129
uniform,0,42,17,-0.36,1.2693743407335094e-05,0.52265625,0.4944556451612903
uniform,0,42,18,-0.38,1.2764593793609721e-05,0.487890625,0.49899193548387094
uniform,0,42,19,-0.4,1.2829152133658903e-05,0.506640625,0.4964717741935484
uniform,0,42,20,-0.42,1.384576535405541e-05,0.507421875,0.5025201612903226
uniform,0,42,21,-0.44,1.396678229968178e-05,0.49375,0.4969758064516129
uniform,0,42,22,-0.46,1.4184266002096465e-05,0.505078125,0.4934475806451613
uniform,0,42,23,-0.48,1.4952231498308604e-05,0.521875,0.49899193548387094
uniform,0,42,24,-0.5,1.5098600255801663e-05,0.491015625,0.49747983870967744
uniform,0,42,25,-0.52,1.540910504696276e-05,0.503125,0.4994959677419355
uniform,0,42,26,-0.54,1.5841394406175325e-05,0.50390625,0.4964717741935484
uniform,0,42,27,-0.56,1.67209702462706e-05,0.5140625,0.5050403225806451
uniform,0,42,28,-0.58,1.714573775930951e-05,0.500390625,0.4939516129032258
uniform,0,42,29,-0.6,1.7406934003763534e-05,0.495703125,0.501008064516129
uniform,0,42,30,-0.62,1.82121888311415e-05,0.506640625,0.5060483870967742
uniform,0,42,31,-0.64,1.8841714523912197e-05,0.503125,0.4964717741935484
uniform,0,42,32,-0.66,1.93453450223558e-05,0.497265625,0.4969758064516129
uniform,0,42,33,-0.68,1.9412019621985765e-05,0.50859375,0.4964717741935484
uniform,0,42,34,-0.7,1.9451669670949838e-05,0.491015625,0.4944556451612903
uniform,0,42,35,-0.72,1.9597425040078345e-05,0.509765625,0.5020161290322581
uniform,0,42,36,-0.74,1.967945728811131e-05,0.50703125,0.49848790322580644
uniform,0,42,37,-0.76,2.0248538482394843e-05,0.5015625,0.5
uniform,0,42,38,-0.78,2.0281797688021236e-05,0.506640625,0.4994959677419355
uniform,0,42,39,-0.8,2.045315645486721e-05,0.4921875,0.5030241935483871
uniform,0,42,40,-0.82,2.0847143996447848e-05,0.493359375,0.4949596774193548
uniform,0,42,41,-0.84,2.0886855471933644e-05,0.4984375,0.49899193548387094
uniform,0,42,42,-0.86,2.1039635293585546e-05,0.506640625,0.5055443548387096
uniform,0,42,43,-0.88,2.1431064796055472e-05,0.502734375,0.49798387096774194
uniform,0,42,44,-0.9,2.1577157279822948e-05,0.502734375,0.5050403225806451
uniform,0,42,45,-0.92,2.1649358320821767e-05,0.49296875,0.5020161290322581
uniform,0,42,46,-0.94,2.195100819692769e-05,0.514453125,0.5005040322580645
uniform,0,42,47,-0.96,2.273185406298514e-05,0.487890625,0.5080645161290323
uniform,0,42,48,-0.98,2.3394128388035104e-05,0.494140625,0.501008064516129
uniform,0,42,49,-1.0,2.3562380777178955e-05,0.496875,0.5055443548387096
uniform,0,42,50,-1.02,2.367147664002966e-05,0.509765625,0.5065524193548387
uniform,0,42,51,-1.04,2.371176618469871e-05,0.500390625,0.5065524193548387
uniform,0,42,52,-1.06,2.398939306860611e-05,0.51953125,0.5025201612903226
uniform,0,42,53,-1.08,2.4024323709619327e-05,0.510546875,0.5035282258064516
uniform,0,42,54,-1.1,2.4117337023573372e-05,0.48671875,0.501008064516129
uniform,0,42,55,-1.12,2.454185926832923e-05,0.48828125,0.5055443548387096
uniform,0,42,56,-1.14,2.4993296195880417e-05,0.501953125,0.5080645161290323
uniform,0,42,57,-1.16,2.5112541890279298e-05,0.48828125,0.5055443548387096
