prior,run,seed,iteration,log_X,order,symmetry,ising
dsl,7,49,0,0.0,0.0,1.0,1.0
dsl,7,49,1,-0.02,0.0,0.4,0.9838709677419355
dsl,7,49,2,-0.04,0.0,0.7328125,0.935483870967742
dsl,7,49,3,-0.06,0.0,1.0,1.0
dsl,7,49,4,-0.08,0.0,0.7328125,0.935483870967742
dsl,7,49,5,-0.1,0.0,1.0,1.0
dsl,7,49,6,-0.12,0.0,0.4,0.9838709677419355
dsl,7,49,7,-0.14,0.0,0.5,0.9838709677419355
dsl,7,49,8,-0.16,0.0,0.4,0.9838709677419355
dsl,7,49,9,-0.18,0.0,1.0,1.0
dsl,7,49,10,-0.2,0.0,1.0,1.0
dsl,7,49,11,-0.22,0.0,0.4,0.9838709677419355
dsl,7,49,12,-0.24,0.0,0.5,0.9838709677419355
dsl,7,49,13,-0.26,0.0,0.4,0.9838709677419355
dsl,7,49,14,-0.28,0.0,0.8515625,0.9798387096774194
dsl,7,49,15,-0.3,0.0,0.4,0.9838709677419355
dsl,7,49,16,-0.32,0.0,0.4,0.9838709677419355
dsl,7,49,17,-0.34,0.0,0.8125,0.935483870967742
dsl,7,49,18,-0.36,0.0,0.4,0.9838709677419355
dsl,7,49,19,-0.38,0.0,1.0,1.0
dsl,7,49,20,-0.4,0.0,0.4,0.9838709677419355
dsl,7,49,21,-0.42,0.0,0.85,0.935483870967742
dsl,7,49,22,-0.44,0.0,0.8,0.967741935483871
dsl,7,49,23,-0.46,0.0,0.8,0.967741935483871
dsl,7,49,24,-0.48,0.0,0.8,0.967741935483871
dsl,7,49,25,-0.5,0.0,0.4,0.9838709677419355
dsl,7,49,26,-0.52,0.0,0.4,0.9838709677419355
dsl,7,49,27,-0.54,0.0,0.4,0.9838709677419355
dsl,7,49,28,-0.56,0.0,0.834375,0.9193548387096775
dsl,7,49,29,-0.58,0.0,0.4,0.9838709677419355
dsl,7,49,30,-0.6,0.0,1.0,1.0
dsl,7,49,31,-0.62,0.0,0.62578125,0.9566532258064516
dsl,7,49,32,-0.64,0.0,0.4,0.9838709677419355
dsl,7,49,33,-0.66,0.0,0.925,0.9415322580645161
dsl,7,49,34,-0.68,0.0,0.6,0.9838709677419355
dsl,7,49,35,-0.7,0.0,1.0,1.0
dsl,7,49,36,-0.72,0.0,0.828125,0.935483870967742
dsl,7,49,37,-0.74,0.0,1.0,1.0
dsl,7,49,38,-0.76,0.0,1.0,0.967741935483871
dsl,7,49,39,-0.78,7.4364124293737285e-06,1.0,1.0
dsl,7,49,40,-0.8,7.4364124293737285e-06,1.0,1.0
dsl,7,49,41,-0.82,7.4364124293737285e-06,1.0,1.0
dsl,7,49,42,-0.84,7.4364124293737285e-06,1.0,1.0
dsl,7,49,43,-0.86,7.4364124293737285e-06,1.0,1.0
dsl,7,49,44,-0.88,7.4364124293737285e-06,1.0,1.0
dsl,7,49,45,-0.9,7.4364124293737285e-06,1.0,1.0
dsl,7,49,46,-0.92,7.4364124293737285e-06,1.0,1.0
dsl,7,49,47,-0.94,7.4364124293737285e-06,1.0,1.0
dsl,7,49,48,-0.96,7.4364124293737285e-06,1.0,1.0
dsl,7,49,49,-0.98,7.4364124293737285e-06,1.0,1.0
dsl,7,49,50,-1.0,7.4364124293737285e-06,1.0,1.0
dsl,7,49,51,-1.02,7.4364124293737285e-06,1.0,1.0
dsl,7,49,52,-1.04,7.4364124293737285e-06,1.0,1.0
dsl,7,49,53,-1.06,7.4364124293737285e-06,1.0,1.0
dsl,7,49,54,-1.08,7.4364124293737285e-06,1.0,1.0
dsl,7,49,55,-1.1,7.4364124293737285e-06,1.0,1.0
dsl,7,49,56,-1.12,7.4364124293737285e-06,1.0,1.0
dsl,7,49,57,-1.14,7.4364124293737285e-06,1.0,1.0
dsl,7,49,58,-1.16,7.4364124293737285e-06,1.0,1.0
dsl,7,49,59,-1.18,7.4364124293737285e-06,1.0,1.0
dsl,7,49,60,-1.2,7.4364124293737285e-06,1.0,1.0
dsl,7,49,61,-1.22,7.4364124293737285e-06,1.0,1.0
dsl,7,49,62,-1.24,7.4364124293737285e-06,1.0,1.0
dsl,7,49,63,-1.26,7.4364124293737285e-06,1.0,1.0
dsl,7,49,64,-1.28,7.4364124293737285e-06,1.0,1.0
dsl,7,49,65,-1.3,7.4364124293737285e-06,1.0,1.0
dsl,7,49,66,-1.32,7.4364124293737285e-06,1.0,1.0
dsl,7,49,67,-1.34,7.4364124293737285e-06,1.0,1.0
dsl,7,49,68,-1.36,7.4364124293737285e-06,1.0,1.0
dsl,7,49,69,-1.38,7.4364124293737285e-06,1.0,1.0
dsl,7,49,70,-1.4,7.4364124293737285e-06,1.0,1.0
dsl,7,49,71,-1.42,7.4364124293737285e-06,1.0,1.0
dsl,7,49,72,-1.44,7.4364124293737285e-06,1.0,1.0
dsl,7,49,73,-1.46,7.4364124293737285e-06,1.0,1.0
dsl,7,49,74,-1.48,7.4364124293737285e-06,1.0,1.0
dsl,7,49,75,-1.5,7.4364124293737285e-06,1.0,1.0
dsl,7,49,76,-1.52,7.4364124293737285e-06,1.0,1.0
dsl,7,49,77,-1.54,7.4364124293737285e-06,1.0,1.0
dsl,7,49,78,-1.56,7.4364124293737285e-06,1.0,1.0
dsl,7,49,79,-1.58,7.4364124293737285e-06,1.0,1.0
dsl,7,49,80,-1.6,7.4364124293737285e-06,1.0,1.0
dsl,7,49,81,-1.62,7.4364124293737285e-06,1.0,1.0
dsl,7,49,82,-1.64,7.4364124293737285e-06,1.0,1.0
dsl,7,49,83,-1.66,7.4364124293737285e-06,1.0,1.0
dsl,7,49,84,-1.68,7.4364124293737285e-06,1.0,1.0
dsl,7,49,85,-1.7,7.4364124293737285e-06,1.0,1.0
dsl,7,49,86,-1.72,7.4364124293737285e-06,1.0,1.0
dsl,7,49,87,-1.74,7.4364124293737285e-06,1.0,1.0
dsl,7,49,88,-1.76,7.4364124293737285e-06,1.0,1.0
dsl,7,49,89,-1.78,7.4364124293737285e-06,1.0,1.0
dsl,7,49,90,-1.8,7.4364124293737285e-06,1.0,1.0
dsl,7,49,91,-1.82,7.4364124293737285e-06,1.0,1.0
dsl,7,49,92,-1.84,7.4364124293737285e-06,1.0,1.0
dsl,7,49,93,-1.86,7.4364124293737285e-06,1.0,1.0
dsl,7,49,94,-1.88,7.4364124293737285e-06,1.0,1.0
dsl,7,49,95,-1.9,7.4364124293737285e-06,1.0,1.0
dsl,7,49,96,-1.92,7.4364124293737285e-06,1.0,1.0
dsl,7,49,97,-1.94,7.4364124293737285e-06,1.0,1.0
dsl,7,49,98,-1.96,7.4364124293737285e-06,1.0,1.0
dsl,7,49,99,-1.98,7.4364124293737285e-06,1.0,1.0
dsl,7,49,100,-2.0,7.4364124293737285e-06,1.0,1.0
dsl,7,49,101,-2.02,7.4364124293737285e-06,1.0,1.0
dsl,7,49,102,-2.04,7.4364124293737285e-06,1.0,1.0
dsl,7,49,103,-2.06,7.4364124293737285e-06,1.0,1.0
dsl,7,49,104,-2.08,7.4364124293737285e-06,1.0,1.0
dsl,7,49,105,-2.1,7.4364124293737285e-06,1.0,1.0
dsl,7,49,106,-2.12,7.4364124293737285e-06,1.0,1.0
dsl,7,49,107,-2.14,7.4364124293737285e-06,1.0,1.0
dsl,7,49,108,-2.16,7.4364124293737285e-06,1.0,1.0
dsl,7,49,109,-2.18,7.4364124293737285e-06,1.0,1.0
dsl,7,49,110,-2.2,7.4364124293737285e-06,1.0,1.0
dsl,7,49,111,-2.22,7.4364124293737285e-06,1.0,1.0
dsl,7,49,112,-2.24,7.4364124293737285e-06,1.0,1.0
dsl,7,49,113,-2.26,7.4364124293737285e-06,1.0,1.0
dsl,7,49,114,-2.28,7.4364124293737285e-06,1.0,1.0
dsl,7,49,115,-2.3,7.4364124293737285e-06,1.0,1.0
dsl,7,49,116,-2.32,7.4364124293737285e-06,1.0,1.0
dsl,7,49,117,-2.34,7.4364124293737285e-06,1.0,1.0
dsl,7,49,118,-2.36,7.4364124293737285e-06,1.0,1.0
dsl,7,49,119,-2.38,7.4364124293737285e-06,1.0,1.0
dsl,7,49,120,-2.4,7.4364124293737285e-06,1.0,1.0
dsl,7,49,121,-2.42,7.4364124293737285e-06,1.0,1.0
dsl,7,49,122,-2.44,7.4364124293737285e-06,1.0,1.0
dsl,7,49,123,-2.46,7.4364124293737285e-06,1.0,1.0
dsl,7,49,124,-2.48,7.4364124293737285e-06,1.0,1.0
dsl,7,49,125,-2.5,7.4364124293737285e-06,1.0,1.0
dsl,7,49,126,-2.52,7.4364124293737285e-06,1.0,1.0
dsl,7,49,127,-2.54,7.4364124293737285e-06,1.0,1.0
dsl,7,49,128,-2.56,7.4364124293737285e-06,1.0,1.0
dsl,7,49,129,-2.58,7.4364124293737285e-06,1.0,1.0
dsl,7,49,130,-2.6,7.4364124293737285e-06,1.0,1.0
dsl,7,49,131,-2.62,7.4364124293737285e-06,1.0,1.0
dsl,7,49,132,-2.64,7.4364124293737285e-06,1.0,1.0
dsl,7,49,133,-2.66,1.1117508436828816e-05,1.0,0.9919354838709677
dsl,7,49,134,-2.68,1.6463027831307047e-05,1.0,0.9879032258064516
dsl,7,49,135,-2.7,2.1275359168478435e-05,1.0,0.9879032258064516
dsl,7,49,136,-2.72,3.508237099862349e-05,0.9625,0.9737903225806452
dsl,7,49,137,-2.74,3.9649841773348535e-05,1.0,0.9838709677419355
dsl,7,49,138,-2.76,6.401026057223945e-05,1.0,0.9798387096774194
dsl,7,49,139,-2.78,8.08150960522318e-05,1.0,0.9798387096774194
dsl,7,49,140,-2.8,0.00011373794533267107,1.0,0.9798387096774194
dsl,7,49,141,-2.82,0.00013341868983224886,0.946875,0.842741935483871
dsl,7,49,142,-2.84,0.00014208437684685844,1.0,0.9758064516129032
dsl,7,49,143,-2.86,0.000544306448783773,1.0,0.9717741935483871
dsl,7,49,144,-2.88,0.000544306448783773,1.0,0.9717741935483871
dsl,7,49,145,-2.9,0.0007937301859108298,1.0,0.9717741935483871
dsl,7,49,146,-2.92,0.0007937301859108298,1.0,0.9717741935483871
dsl,7,49,147,-2.94,0.0014745410589197135,1.0,0.967741935483871
dsl,7,49,148,-2.96,0.002052285173790545,1.0,0.967741935483871
dsl,7,49,149,-2.98,0.002157499637503212,1.0,0.9193548387096775
dsl,7,49,150,-3.0,0.0024058411925996243,1.0,0.967741935483871
dsl,7,49,151,-3.02,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,152,-3.04,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,153,-3.06,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,154,-3.08,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,155,-3.1,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,156,-3.12,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,157,-3.14,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,158,-3.16,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,159,-3.18,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,160,-3.2,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,161,-3.22,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,162,-3.24,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,163,-3.26,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,164,-3.28,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,165,-3.3,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,166,-3.32,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,167,-3.34,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,168,-3.36,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,169,-3.38,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,170,-3.4,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,171,-3.42,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,172,-3.44,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,173,-3.46,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,174,-3.48,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,175,-3.5,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,176,-3.52,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,177,-3.54,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,178,-3.56,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,179,-3.58,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,180,-3.6,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,181,-3.62,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,182,-3.64,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,183,-3.66,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,184,-3.68,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,185,-3.7,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,186,-3.72,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,187,-3.74,0.004998060413529182,1.0,0.9637096774193548
dsl,7,49,188,-3.76,0.004998060413529182,1.0,0.9637096774193548
