prior,run,seed,iteration,log_X,order,symmetry,ising
uniform,7,49,0,0.0,0.0,0.491796875,0.5085685483870968
uniform,7,49,1,-0.02,0.0,0.485546875,0.5060483870967742
uniform,7,49,2,-0.04,0.0,0.500390625,0.49294354838709675
uniform,7,49,3,-0.06,0.0,0.50859375,0.5005040322580645
uniform,7,49,4,-0.08,0.0,0.514453125,0.5241935483870968
uniform,7,49,5,-0.1,0.0,0.504296875,0.49848790322580644
uniform,7,49,6,-0.12,0.0,0.500390625,0.4873991935483871
uniform,7,49,7,-0.14,0.0,0.49765625,0.5060483870967742
uniform,7,49,8,-0.16,0.0,0.505859375,0.4798387096774194
uniform,7,49,9,-0.18,0.0,0.503515625,0.49848790322580644
uniform,7,49,10,-0.2,0.0,0.489453125,0.5015120967741935
uniform,7,49,11,-0.22,0.0,0.497265625,0.4964717741935484
uniform,7,49,12,-0.24,0.0,0.500390625,0.4873991935483871
uniform,7,49,13,-0.26,0.0,0.5,0.5025201612903226
uniform,7,49,14,-0.28,0.0,0.49921875,0.5050403225806451
uniform,7,49,15,-0.3,0.0,0.5,0.49747983870967744
uniform,7,49,16,-0.32,0.0,0.505078125,0.5120967741935484
uniform,7,49,17,-0.34,0.0,0.496484375,0.5060483870967742
uniform,7,49,18,-0.36,0.0,0.497265625,0.4964717741935484
uniform,7,49,19,-0.38,0.0,0.505078125,0.4959677419354839
uniform,7,49,20,-0.4,0.0,0.5046875,0.5151209677419355
uniform,7,49,21,-0.42,0.0,0.505859375,0.4798387096774194
uniform,7,49,22,-0.44,0.0,0.49453125,0.514616935483871
uniform,7,49,23,-0.46,0.0,0.500390625,0.5191532258064516
uniform,7,49,24,-0.48,0.0,0.516015625,0.5136088709677419
uniform,7,49,25,-0.5,0.0,0.499609375,0.49747983870967744
uniform,7,49,26,-0.52,0.0,0.525390625,0.5
uniform,7,49,27,-0.54,0.0,0.49453125,0.4934475806451613
uniform,7,49,28,-0.56,0.0,0.502734375,0.5
uniform,7,49,29,-0.58,0.0,0.51484375,0.4959677419354839
uniform,7,49,30,-0.6,0.0,0.496484375,0.5060483870967742
uniform,7,49,31,-0.62,0.0,0.476171875,0.5085685483870968
uniform,7,49,32,-0.64,0.0,0.508203125,0.4964717741935484
uniform,7,49,33,-0.66,0.0,0.496875,0.5015120967741935
uniform,7,49,34,-0.68,0.0,0.496484375,0.5060483870967742
uniform,7,49,35,-0.7,0.0,0.505078125,0.4889112903225806
uniform,7,49,36,-0.72,0.0,0.504296875,0.49848790322580644
uniform,7,49,37,-0.74,0.0,0.500390625,0.49294354838709675
uniform,7,49,38,-0.76,0.0,0.49921875,0.5050403225806451
uniform,7,49,39,-0.78,0.0,0.49765625,0.5060483870967742
uniform,7,49,40,-0.8,0.0,0.49453125,0.4934475806451613
uniform,7,49,41,-0.82,0.0,0.525390625,0.4939516129032258
uniform,7,49,42,-0.84,0.0,0.525390625,0.4939516129032258
uniform,7,49,43,-0.86,0.0,0.503515625,0.49848790322580644
uniform,7,49,44,-0.88,0.0,0.496484375,0.49193548387096775
uniform,7,49,45,-0.9,0.0,0.50859375,0.5005040322580645
uniform,7,49,46,-0.92,0.0,0.499609375,0.48639112903225806
uniform,7,49,47,-0.94,0.0,0.5046875,0.5151209677419355
uniform,7,49,48,-0.96,0.0,0.525390625,0.4939516129032258
uniform,7,49,49,-0.98,0.0,0.501953125,0.4879032258064516
uniform,7,49,50,-1.0,0.0,0.49765625,0.5060483870967742
uniform,7,49,51,-1.02,0.0,0.485546875,0.5060483870967742
uniform,7,49,52,-1.04,0.0,0.499609375,0.49747983870967744
uniform,7,49,53,-1.06,0.0,0.505078125,0.5065524193548387
uniform,7,49,54,-1.08,0.0,0.5046875,0.5151209677419355
uniform,7,49,55,-1.1,0.0,0.500390625,0.5191532258064516
uniform,7,49,56,-1.12,0.0,0.5046875,0.5151209677419355
uniform,7,49,57,-1.14,0.0,0.504296875,0.49848790322580644
uniform,7,49,58,-1.16,0.0,0.476171875,0.5085685483870968
uniform,7,49,59,-1.18,0.0,0.51953125,0.49747983870967744
uniform,7,49,60,-1.2,0.0,0.49453125,0.514616935483871
uniform,7,49,61,-1.22,0.0,0.504296875,0.49848790322580644
uniform,7,49,62,-1.24,0.0,0.505078125,0.5065524193548387
uniform,7,49,63,-1.26,0.0,0.50859375,0.48286290322580644
uniform,7,49,64,-1.28,0.0,0.496875,0.5015120967741935
uniform,7,49,65,-1.3,0.0,0.525390625,0.4939516129032258
uniform,7,49,66,-1.32,0.0,0.51953125,0.49747983870967744
uniform,7,49,67,-1.34,0.0,0.499609375,0.48639112903225806
uniform,7,49,68,-1.36,0.0,0.499609375,0.48639112903225806
uniform,7,49,69,-1.38,0.0,0.51953125,0.49747983870967744
uniform,7,49,70,-1.4,0.0,0.500390625,0.4873991935483871
uniform,7,49,71,-1.42,0.0,0.505078125,0.4889112903225806
uniform,7,49,72,-1.44,0.0,0.49921875,0.5050403225806451
uniform,7,49,73,-1.46,0.0,0.499609375,0.48639112903225806
uniform,7,49,74,-1.48,0.0,0.49765625,0.5060483870967742
uniform,7,49,75,-1.5,0.0,0.502734375,0.5
uniform,7,49,76,-1.52,0.0,0.5046875,0.5151209677419355
uniform,7,49,77,-1.54,0.0,0.5,0.49747983870967744
uniform,7,49,78,-1.56,0.0,0.5015625,0.5136088709677419
uniform,7,49,79,-1.58,0.0,0.514453125,0.49747983870967744
uniform,7,49,80,-1.6,0.0,0.512109375,0.49899193548387094
uniform,7,49,81,-1.62,0.0,0.493359375,0.4939516129032258
uniform,7,49,82,-1.64,0.0,0.485546875,0.5060483870967742
uniform,7,49,83,-1.66,0.0,0.503515625,0.49848790322580644
uniform,7,49,84,-1.68,0.0,0.499609375,0.48639112903225806
uniform,7,49,85,-1.7,0.0,0.499609375,0.48639112903225806
uniform,7,49,86,-1.72,0.0,0.525390625,0.5
uniform,7,49,87,-1.74,0.0,0.499609375,0.48639112903225806
uniform,7,49,88,-1.76,0.0,0.496484375,0.49193548387096775
uniform,7,49,89,-1.78,0.0,0.503515625,0.49848790322580644
uniform,7,49,90,-1.8,0.0,0.496875,0.5015120967741935
uniform,7,49,91,-1.82,0.0,0.504296875,0.49848790322580644
uniform,7,49,92,-1.84,0.0,0.485546875,0.5060483870967742
uniform,7,49,93,-1.86,0.0,0.515234375,0.4838709677419355
uniform,7,49,94,-1.88,0.0,0.514453125,0.49747983870967744
uniform,7,49,95,-1.9,0.0,0.500390625,0.4873991935483871
uniform,7,49,96,-1.92,0.0,0.496875,0.5015120967741935
uniform,7,49,97,-1.94,0.0,0.493359375,0.4939516129032258
uniform,7,49,98,-1.96,0.0,0.49921875,0.4954637096774194
uniform,7,49,99,-1.98,0.0,0.515234375,0.4838709677419355
uniform,7,49,100,-2.0,0.0,0.503125,0.5120967741935484
uniform,7,49,101,-2.02,0.0,0.505078125,0.5065524193548387
uniform,7,49,102,-2.04,0.0,0.505859375,0.4969758064516129
uniform,7,49,103,-2.06,0.0,0.49609375,0.5020161290322581
uniform,7,49,104,-2.08,0.0,0.508203125,0.4964717741935484
uniform,7,49,105,-2.1,0.0,0.508203125,0.4964717741935484
uniform,7,49,106,-2.12,0.0,0.49921875,0.4954637096774194
uniform,7,49,107,-2.14,0.0,0.50859375,0.5005040322580645
uniform,7,49,108,-2.16,0.0,0.51953125,0.49747983870967744
uniform,7,49,109,-2.18,0.0,0.505078125,0.5120967741935484
uniform,7,49,110,-2.2,0.0,0.49765625,0.5060483870967742
uniform,7,49,111,-2.22,0.0,0.512109375,0.49899193548387094
uniform,7,49,112,-2.24,0.0,0.489453125,0.5015120967741935
uniform,7,49,113,-2.26,0.0,0.500390625,0.5191532258064516
uniform,7,49,114,-2.28,0.0,0.485546875,0.5060483870967742
uniform,7,49,115,-2.3,0.0,0.49765625,0.5060483870967742
uniform,7,49,116,-2.32,0.0,0.49453125,0.514616935483871
uniform,7,49,117,-2.34,0.0,0.51484375,0.4959677419354839
uniform,7,49,118,-2.36,0.0,0.50859375,0.5005040322580645
uniform,7,49,119,-2.38,0.0,0.49609375,0.5020161290322581
uniform,7,49,120,-2.4,0.0,0.483203125,0.5115927419354839
uniform,7,49,121,-2.42,0.0,0.499609375,0.49747983870967744
uniform,7,49,122,-2.44,0.0,0.5015625,0.5136088709677419
uniform,7,49,123,-2.46,0.0,0.496484375,0.49193548387096775
uniform,7,49,124,-2.48,0.0,0.509765625,0.5141129032258065
uniform,7,49,125,-2.5,0.0,0.525390625,0.5
uniform,7,49,126,-2.52,0.0,0.525390625,0.5
uniform,7,49,127,-2.54,0.0,0.508203125,0.4964717741935484
uniform,7,49,128,-2.56,0.0,0.525390625,0.4939516129032258
uniform,7,49,129,-2.58,0.0,0.496484375,0.5060483870967742
uniform,7,49,130,-2.6,0.0,0.514453125,0.5241935483870968
uniform,7,49,131,-2.62,0.0,0.509765625,0.5141129032258065
uniform,7,49,132,-2.64,0.0,0.50859375,0.48286290322580644
uniform,7,49,133,-2.66,0.0,0.505078125,0.5065524193548387
uniform,7,49,134,-2.68,0.0,0.500390625,0.4873991935483871
uniform,7,49,135,-2.7,0.0,0.500390625,0.5191532258064516
uniform,7,49,136,-2.72,0.0,0.496875,0.5015120967741935
uniform,7,49,137,-2.74,0.0,0.512109375,0.49899193548387094
uniform,7,49,138,-2.76,0.0,0.505078125,0.5065524193548387
uniform,7,49,139,-2.78,0.0,0.525390625,0.5
uniform,7,49,140,-2.8,0.0,0.49921875,0.4954637096774194
uniform,7,49,141,-2.82,0.0,0.489453125,0.5015120967741935
uniform,7,49,142,-2.84,0.0,0.489453125,0.5015120967741935
uniform,7,49,143,-2.86,0.0,0.483203125,0.5115927419354839
uniform,7,49,144,-2.88,0.0,0.496484375,0.5060483870967742
uniform,7,49,145,-2.9,0.0,0.476171875,0.5085685483870968
uniform,7,49,146,-2.92,0.0,0.505078125,0.5120967741935484
uniform,7,49,147,-2.94,0.0,0.496484375,0.49193548387096775
uniform,7,49,148,-2.96,0.0,0.514453125,0.5241935483870968
uniform,7,49,149,-2.98,0.0,0.499609375,0.49747983870967744
uniform,7,49,150,-3.0,0.0,0.505078125,0.5120967741935484
uniform,7,49,151,-3.02,0.0,0.499609375,0.49747983870967744
uniform,7,49,152,-3.04,0.0,0.476171875,0.5085685483870968
uniform,7,49,153,-3.06,0.0,0.5,0.5025201612903226
uniform,7,49,154,-3.08,0.0,0.496484375,0.49193548387096775
uniform,7,49,155,-3.1,0.0,0.505078125,0.4889112903225806
uniform,7,49,156,-3.12,0.0,0.525390625,0.4939516129032258
uniform,7,49,157,-3.14,0.0,0.502734375,0.5
uniform,7,49,158,-3.16,0.0,0.505078125,0.5065524193548387
uniform,7,49,159,-3.18,0.0,0.505859375,0.4798387096774194
uniform,7,49,160,-3.2,0.0,0.514453125,0.5241935483870968
