prior,run,seed,iteration,log_X,order,symmetry,ising
cppn,4,46,0,-0.02,0.004147380080290953,1.0,1.0
cppn,4,46,1,-0.04,0.004147380080290953,1.0,1.0
cppn,4,46,2,-0.06,0.004147380080290953,1.0,1.0
cppn,4,46,3,-0.08,0.004147380080290953,1.0,1.0
cppn,4,46,4,-0.1,0.004147380080290953,1.0,1.0
cppn,4,46,5,-0.12,0.004147380080290953,1.0,1.0
cppn,4,46,6,-0.14,0.004147380080290953,1.0,1.0
cppn,4,46,7,-0.16,0.004147380080290953,1.0,1.0
cppn,4,46,8,-0.18,0.004147380080290953,1.0,1.0
cppn,4,46,9,-0.2,0.004147380080290953,1.0,1.0
cppn,4,46,10,-0.22,0.004147380080290953,1.0,1.0
cppn,4,46,11,-0.24,0.004147380080290953,1.0,1.0
cppn,4,46,12,-0.26,0.004147380080290953,1.0,1.0
cppn,4,46,13,-0.28,0.004147380080290953,1.0,1.0
cppn,4,46,14,-0.3,0.004274991775069136,1.0,1.0
cppn,4,46,15,-0.32,0.004274991775069136,1.0,1.0
cppn,4,46,16,-0.34,0.004274991775069136,1.0,1.0
cppn,4,46,17,-0.36,0.004274991775069136,1.0,1.0
cppn,4,46,18,-0.38,0.006985180286803803,0.98828125,0.9959677419354839
cppn,4,46,19,-0.4,0.009589795592045399,0.9765625,0.9954637096774194
cppn,4,46,20,-0.42,0.009728389264423163,0.97265625,0.9954637096774194
cppn,4,46,21,-0.44,0.009940219040176407,0.965234375,0.9924395161290323
cppn,4,46,22,-0.46,0.010340378906312083,0.9765625,0.9909274193548387
cppn,4,46,23,-0.48,0.01398146073920401,0.99453125,0.9899193548387097
cppn,4,46,24,-0.5,0.014046747506873502,0.94921875,0.9934475806451613
cppn,4,46,25,-0.52,0.015045772626569564,0.980078125,0.9868951612903225
cppn,4,46,26,-0.54,0.0190887680414316,0.9359375,0.9914314516129032
cppn,4,46,27,-0.56,0.019104439804970785,0.88203125,0.9889112903225806
cppn,4,46,28,-0.58,0.020714521362635352,0.921875,0.9904233870967742
cppn,4,46,29,-0.6,0.02096566043422694,0.908203125,0.9904233870967742
cppn,4,46,30,-0.62,0.021867891448023476,0.927734375,0.9904233870967742
cppn,4,46,31,-0.64,0.022451273732392592,0.8984375,0.9899193548387097
cppn,4,46,32,-0.66,0.022600332716221586,0.891796875,0.9858870967741935
cppn,4,46,33,-0.68,0.026944409000046795,0.87109375,0.9889112903225806
cppn,4,46,34,-0.7,0.028973216101858563,0.9359375,0.9808467741935484
cppn,4,46,35,-0.72,0.03032416418756485,0.94765625,0.9808467741935484
cppn,4,46,36,-0.74,0.033650460934470355,0.98984375,0.9798387096774194
cppn,4,46,37,-0.76,0.03427230603993735,0.809765625,0.984375
cppn,4,46,38,-0.78,0.03636677219182124,0.82109375,0.985383064516129
cppn,4,46,39,-0.8,0.04907717366649021,0.78984375,0.9793346774193548
cppn,4,46,40,-0.82,0.05090010718966216,0.57109375,0.983366935483871
cppn,4,46,41,-0.84,0.05664355748527819,0.5796875,0.9828629032258065
cppn,4,46,42,-0.86,0.07033166065345027,0.730078125,0.9753024193548387
cppn,4,46,43,-0.88,0.07137828703868807,0.70390625,0.9793346774193548
cppn,4,46,44,-0.9,0.07209202399471312,0.680859375,0.9788306451612903
cppn,4,46,45,-0.92,0.07226901777487231,0.639453125,0.9803427419354839
cppn,4,46,46,-0.94,0.07427616934433436,0.8359375,0.9717741935483871
cppn,4,46,47,-0.96,0.07747474875206523,0.513671875,0.9818548387096775
cppn,4,46,48,-0.98,0.0776925010020811,0.844921875,0.9732862903225806
cppn,4,46,49,-1.0,0.07930800795865817,0.89296875,0.970766129032258
cppn,4,46,50,-1.02,0.07994233535418234,0.488671875,0.982358870967742
cppn,4,46,51,-1.04,0.08049148067446558,0.5671875,0.9808467741935484
cppn,4,46,52,-1.06,0.08201059136169568,0.633203125,0.9798387096774194
cppn,4,46,53,-1.08,0.08754747660519084,0.708984375,0.9788306451612903
cppn,4,46,54,-1.1,0.08961823709968054,0.535546875,0.9808467741935484
cppn,4,46,55,-1.12,0.08994513815935157,0.602734375,0.9798387096774194
cppn,4,46,56,-1.14,0.09148713146617485,0.5546875,0.9803427419354839
cppn,4,46,57,-1.16,0.0925471168454992,0.667578125,0.9742943548387097
cppn,4,46,58,-1.18,0.0952889988158969,0.58359375,0.9803427419354839
cppn,4,46,59,-1.2,0.09571786349672634,0.54375,0.9788306451612903
cppn,4,46,60,-1.22,0.09777625683580243,0.43671875,0.9813508064516129
cppn,4,46,61,-1.24,0.0984804087587522,0.45234375,0.9808467741935484
cppn,4,46,62,-1.26,0.10215013111635497,0.558203125,0.9798387096774194
cppn,4,46,63,-1.28,0.10294567942007556,0.808203125,0.9712701612903225
cppn,4,46,64,-1.3,0.10395309415899584,0.4078125,0.9808467741935484
cppn,4,46,65,-1.32,0.10455656615145395,0.6203125,0.9783266129032258
cppn,4,46,66,-1.34,0.1048519871064736,0.48515625,0.9803427419354839
cppn,4,46,67,-1.36,0.10538181818802841,0.497265625,0.9803427419354839
cppn,4,46,68,-1.38,0.10665861838285765,0.566796875,0.9788306451612903
cppn,4,46,69,-1.4,0.11402120603958855,0.715234375,0.9753024193548387
cppn,4,46,70,-1.42,0.11425062335091624,0.6046875,0.9783266129032258
cppn,4,46,71,-1.44,0.11471961480171687,0.422265625,0.9803427419354839
cppn,4,46,72,-1.46,0.11742117789665713,0.52421875,0.9793346774193548
cppn,4,46,73,-1.48,0.11757576792566436,0.64453125,0.9753024193548387
cppn,4,46,74,-1.5,0.1176078323899357,0.569140625,0.9783266129032258
cppn,4,46,75,-1.52,0.11859126198913361,0.63671875,0.9722782258064516
cppn,4,46,76,-1.54,0.1195371608430942,0.712109375,0.9753024193548387
cppn,4,46,77,-1.56,0.12061883999034947,0.515625,0.9788306451612903
cppn,4,46,78,-1.58,0.12124003793277012,0.58125,0.9778225806451613
cppn,4,46,79,-1.6,0.12160300584559945,0.5640625,0.9768145161290323
cppn,4,46,80,-1.62,0.12245725200808927,0.38984375,0.9798387096774194
cppn,4,46,81,-1.64,0.12390892127473008,0.551953125,0.9768145161290323
cppn,4,46,82,-1.66,0.1248626602230303,0.565625,0.9783266129032258
cppn,4,46,83,-1.68,0.12530424429515016,0.503125,0.9783266129032258
cppn,4,46,84,-1.7,0.1363090780817391,0.55625,0.9753024193548387
cppn,4,46,85,-1.72,0.13659993860704703,0.63515625,0.9758064516129032
cppn,4,46,86,-1.74,0.13880981111147878,0.51015625,0.9753024193548387
cppn,4,46,87,-1.76,0.13956449890747383,0.464453125,0.9778225806451613
cppn,4,46,88,-1.78,0.14034776725016337,0.585546875,0.9768145161290323
cppn,4,46,89,-1.8,0.14303056696888608,0.569921875,0.9753024193548387
cppn,4,46,90,-1.82,0.1457917315530758,0.551953125,0.9712701612903225
cppn,4,46,91,-1.84,0.1458787601940998,0.455859375,0.9758064516129032
cppn,4,46,92,-1.86,0.14759149884194142,0.4546875,0.9778225806451613
cppn,4,46,93,-1.88,0.15724433758006132,0.5515625,0.9712701612903225
cppn,4,46,94,-1.9,0.15765580560548126,0.483203125,0.9737903225806452
