prior,run,seed,iteration,log_X,order,symmetry,ising
dsl,4,46,0,-0.02,0.004147380080290953,1.0,1.0
dsl,4,46,1,-0.04,0.004147380080290953,1.0,1.0
dsl,4,46,2,-0.06,0.004147380080290953,1.0,1.0
dsl,4,46,3,-0.08,0.004274991775069136,1.0,1.0
dsl,4,46,4,-0.1,0.004274991775069136,1.0,1.0
dsl,4,46,5,-0.12,0.004274991775069136,1.0,1.0
dsl,4,46,6,-0.14,0.004274991775069136,1.0,1.0
dsl,4,46,7,-0.16,0.004274991775069136,1.0,1.0
dsl,4,46,8,-0.18,0.004274991775069136,1.0,1.0
dsl,4,46,9,-0.2,0.004274991775069136,1.0,1.0
dsl,4,46,10,-0.22,0.004274991775069136,1.0,1.0
dsl,4,46,11,-0.24,0.004274991775069136,1.0,1.0
dsl,4,46,12,-0.26,0.004274991775069136,1.0,1.0
dsl,4,46,13,-0.28,0.004274991775069136,1.0,1.0
dsl,4,46,14,-0.3,0.004274991775069136,1.0,1.0
dsl,4,46,15,-0.32,0.004274991775069136,1.0,1.0
dsl,4,46,16,-0.34,0.004274991775069136,1.0,1.0
dsl,4,46,17,-0.36,0.004274991775069136,1.0,1.0
dsl,4,46,18,-0.38,0.004274991775069136,1.0,1.0
dsl,4,46,19,-0.4,0.004274991775069136,1.0,1.0
dsl,4,46,20,-0.42,0.004274991775069136,1.0,1.0
dsl,4,46,21,-0.44,0.004274991775069136,1.0,1.0
dsl,4,46,22,-0.46,0.004274991775069136,1.0,1.0
dsl,4,46,23,-0.48,0.004274991775069136,1.0,1.0
dsl,4,46,24,-0.5,0.004274991775069136,1.0,1.0
dsl,4,46,25,-0.52,0.004274991775069136,1.0,1.0
dsl,4,46,26,-0.54,0.004274991775069136,1.0,1.0
dsl,4,46,27,-0.56,0.004274991775069136,1.0,1.0
dsl,4,46,28,-0.58,0.004274991775069136,1.0,1.0
dsl,4,46,29,-0.6,0.004274991775069136,1.0,1.0
dsl,4,46,30,-0.62,0.03611352421438033,0.6,0.9838709677419355
dsl,4,46,31,-0.64,0.048199966938304584,0.4,0.9838709677419355
dsl,4,46,32,-0.66,0.048199966938304584,0.4,0.9838709677419355
dsl,4,46,33,-0.68,0.048199966938304584,0.4,0.9838709677419355
dsl,4,46,34,-0.7,0.048199966938304584,0.4,0.9838709677419355
dsl,4,46,35,-0.72,0.048199966938304584,0.4,0.9838709677419355
dsl,4,46,36,-0.74,0.048199966938304584,0.4,0.9838709677419355
dsl,4,46,37,-0.76,0.048199966938304584,0.4,0.9838709677419355
dsl,4,46,38,-0.78,0.048199966938304584,0.4,0.9838709677419355
